layer,type,level,polytilesetname,polylayername,pointtilesetname,pointlayername,id,feature_id,wikidata_id,worldview,unit_code,name,name_en,names,description,source_date,iso_3166_1_alpha_3,iso_3166_1,grouping_attributes,join_attributes,parent_1,parent_2,parent_3,parent_4,z_min,area_sqkm,centroid,bounds
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11N,21644009,,all,1N,"Sanford, NC micro area",,,metropolitan area,2019,USA,US,,,,,,,1,826,"[-79.1896,35.4679]","[-79.3599,35.3072,-78.9696,35.6283]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11P,50873065,,all,1P,"San Luis Obispo, CA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,10574,"[-120.3267,35.3475]","[-121.3478,34.8975,-119.4725,35.7952]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11Q,28066537,,all,1Q,"Santa Cruz, CA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,1450,"[-122.0334,37.0687]","[-122.3177,36.8507,-121.5812,37.2861]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11R,28132073,,all,1R,"Santa Fe, NM metro area",,,metropolitan area,2019,USA,US,,,,,,,1,6093,"[-105.9833,35.5258]","[-106.2505,35.04,-105.7144,36.0023]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11S,29115113,,all,1S,"Santa Maria, CA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,8669,"[-120.0357,34.7446]","[-120.6721,33.4633,-119.0275,35.1147]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11T,51069673,,all,1T,"Santa Rosa, CA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,5272,"[-122.8595,38.4833]","[-123.5334,38.1118,-122.3496,38.8529]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11V,28197609,,all,1V,"Sault Ste. Marie, MI micro area",,,metropolitan area,2019,USA,US,,,,,,,1,5922,"[-84.7364,46.3616]","[-85.2401,45.9122,-83.4729,46.7734]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11W,28721897,,all,1W,"Sedalia, MO micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2281,"[-93.281,38.7253]","[-93.5128,38.5063,-93.0505,38.9428]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11X,28263145,,all,1X,"Savannah, GA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,4242,"[-81.4317,32.1623]","[-81.7817,31.7211,-80.8403,32.5954]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11Y,28787433,,all,1Y,"Selinsgrove, PA micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1135,"[-77.1061,40.7627]","[-77.3566,40.6357,-76.7987,40.8896]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC11Z,28328681,,all,1Z,"Sayre, PA micro area",,,metropolitan area,2019,USA,US,,,,,,,1,4037,"[-76.5109,41.7721]","[-76.9271,41.5413,-76.1152,42.0021]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC120,28394217,,all,20,"Scottsbluff, NE micro area",,,metropolitan area,2019,USA,US,,,,,,,1,12436,"[-103.7484,42.2009]","[-104.0532,41.3929,-103.3615,43.0017]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC121,28459753,,all,21,"Scottsboro, AL micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3563,"[-86.032,34.7275]","[-86.359,34.4645,-85.5831,34.9911]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC122,51462889,,all,22,"Scranton, PA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,6135,"[-75.8782,41.2768]","[-76.32,40.902,-75.4404,41.6518]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC123,28525289,,all,23,"Searcy, AR micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3311,"[-91.7626,35.2778]","[-92.1198,35.0206,-91.3453,35.5342]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC124,28590825,,all,24,"Seattle, WA metro area",,,metropolitan area,2019,USA,US,,,,,,,1,22841,"[-121.7465,47.5196]","[-122.8415,46.7284,-120.9074,48.299]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC125,28656361,,all,25,"Sebastian, FL metro area",,,metropolitan area,2019,USA,US,,,,,,,1,1511,"[-80.6369,27.7056]","[-80.8816,27.5572,-80.3214,27.86]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC126,62014185,,all,26,"Sebring, FL metro area",,,metropolitan area,2019,USA,US,,,,,,,1,3239,"[-81.3049,27.3398]","[-81.5642,27.0323,-80.9407,27.6467]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC127,28852969,,all,27,"Selma, AL micro area",,,metropolitan area,2019,USA,US,,,,,,,1,3052,"[-87.1279,32.3891]","[-87.4731,32.0472,-86.8069,32.7295]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC128,28918505,,all,28,"Seneca, SC micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2128,"[-83.1063,34.7647]","[-83.3539,34.4722,-82.8227,35.0562]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC129,28984041,,all,29,"Seneca Falls, NY micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1378,"[-76.8576,42.7834]","[-76.9813,42.5415,-76.586,43.0241]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC12A,29049577,,all,2A,"Sevierville, TN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1911,"[-83.5129,35.8029]","[-83.7943,35.5619,-83.2515,36.0431]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC12B,29180649,,all,2B,"Seymour, IN micro area",,,metropolitan area,2019,USA,US,,,,,,,1,1713,"[-86.0371,38.898]","[-86.3181,38.725,-85.7952,39.0709]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC12C,29246185,,all,2C,"Shawano, WI micro area",,,metropolitan area,2019,USA,US,,,,,,,1,4655,"[-88.7361,44.8522]","[-89.2244,44.5847,-88.2427,45.1181]"
loc1,locality,1,mapbox.boundaries-loc1-v3,boundaries_locality_1,mapbox.boundaries-locPoints-v3,points_locality_1,USLOC12D,29311721,,all,2D,"Shawnee, OK micro area",,,metropolitan area,2019,USA,US,,,,,,,1,2521,"[-96.9594,35.1823]","[-97.1423,34.8988,-96.6237,35.4641]"
